cluster_id,member_order,id,split,uci_row_number,label,text,normalized_text,source_script,method_version
E0218,1,H0475,heldout,2380,ham,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com","hi, mobile no. &lt;#&gt; has added you in their contact list on www.fullonsms.com it s a great place to send free sms to people for more visit fullonsms.com",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0218,2,H0949,heldout,4774,ham,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com","hi, mobile no. &lt;#&gt; has added you in their contact list on www.fullonsms.com it s a great place to send free sms to people for more visit fullonsms.com",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0219,1,H0477,heldout,2388,ham,No message..no responce..what happend?,no message..no responce..what happend?,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0219,2,H0581,heldout,2945,ham,No message..no responce..what happend?,no message..no responce..what happend?,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0219,3,H0701,heldout,3626,ham,No message..no responce..what happend?,no message..no responce..what happend?,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0220,1,T1913,train,2390,ham,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine ""KUDI""yarasu dhina vaazhthukkal. ..","wiskey brandy rum gin beer vodka scotch shampain wine ""kudi""yarasu dhina vaazhthukkal. ..",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0220,2,T2780,train,3447,ham,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine ""KUDI""yarasu dhina vaazhthukkal. ..","wiskey brandy rum gin beer vodka scotch shampain wine ""kudi""yarasu dhina vaazhthukkal. ..",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0221,1,T1919,train,2396,ham,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...,i don't run away frm u... i walk slowly &amp; it kills me that u don't care enough to stop me...,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0221,2,T2709,train,3360,ham,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...,i don't run away frm u... i walk slowly &amp; it kills me that u don't care enough to stop me...,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0222,1,T1932,train,2409,ham,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.","solve d case : a man was found murdered on &lt;decimal&gt; . &lt;#&gt; afternoon. 1,his wife called police. 2,police questioned everyone. 3,wife: sir,i was sleeping, when the murder took place. 4.cook: i was cooking. 5.gardener: i was picking vegetables. 6.house-maid: i went 2 d post office. 7.children: we went 2 play. 8.neighbour: we went 2 a marriage. police arrested d murderer immediately. who's it? reply with reason, if u r brilliant.",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0222,2,T2154,train,2682,ham,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.","solve d case : a man was found murdered on &lt;decimal&gt; . &lt;#&gt; afternoon. 1,his wife called police. 2,police questioned everyone. 3,wife: sir,i was sleeping, when the murder took place. 4.cook: i was cooking. 5.gardener: i was picking vegetables. 6.house-maid: i went 2 d post office. 7.children: we went 2 play. 8.neighbour: we went 2 a marriage. police arrested d murderer immediately. who's it? reply with reason, if u r brilliant.",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0222,3,T2638,train,3281,ham,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.","solve d case : a man was found murdered on &lt;decimal&gt; . &lt;#&gt; afternoon. 1,his wife called police. 2,police questioned everyone. 3,wife: sir,i was sleeping, when the murder took place. 4.cook: i was cooking. 5.gardener: i was picking vegetables. 6.house-maid: i went 2 d post office. 7.children: we went 2 play. 8.neighbour: we went 2 a marriage. police arrested d murderer immediately. who's it? reply with reason, if u r brilliant.",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0223,1,T1984,train,2469,ham,Is there coming friday is leave for pongal?do you get any news from your work place.,is there coming friday is leave for pongal?do you get any news from your work place.,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0223,2,T4029,train,5032,ham,Is there coming friday is leave for pongal?do you get any news from your work place.,is there coming friday is leave for pongal?do you get any news from your work place.,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0224,1,T2000,train,2488,ham,I dont thnk its a wrong calling between us,i dont thnk its a wrong calling between us,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0224,2,T2222,train,2762,ham,I dont thnk its a wrong calling between us,i dont thnk its a wrong calling between us,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0224,3,T3322,train,4130,ham,I dont thnk its a wrong calling between us,i dont thnk its a wrong calling between us,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0225,1,T2035,train,2534,ham,Yup ok...,yup ok...,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0225,2,T3977,train,4964,ham,Yup ok...,yup ok...,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0226,1,T2046,train,2548,ham,Company is very good.environment is terrific and food is really nice:),company is very good.environment is terrific and food is really nice:),scripts/audit_duplicates.py,duplicate-audit-v1.0
E0226,2,T4144,train,5179,ham,Company is very good.environment is terrific and food is really nice:),company is very good.environment is terrific and food is really nice:),scripts/audit_duplicates.py,duplicate-audit-v1.0
E0227,1,H0508,heldout,2575,spam,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p","congrats 2 mobile 3g videophones r yours. call 09063458130 now! videochat wid ur mates, play java games, dload polyph music, noline rentl. bx420. ip4. 5we. 150p",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0227,2,H1033,heldout,5167,spam,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p","congrats 2 mobile 3g videophones r yours. call 09063458130 now! videochat wid ur mates, play java games, dload polyph music, noline rentl. bx420. ip4. 5we. 150p",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0228,1,T2087,train,2602,ham,"As usual..iam fine, happy &amp; doing well..:)","as usual..iam fine, happy &amp; doing well..:)",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0228,2,T2096,train,2612,ham,"As usual..iam fine, happy &amp; doing well..:)","as usual..iam fine, happy &amp; doing well..:)",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0228,3,T4209,train,5260,ham,"As usual..iam fine, happy &amp; doing well..:)","as usual..iam fine, happy &amp; doing well..:)",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0229,1,T2088,train,2603,ham,Okie,okie,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0229,2,T2161,train,2689,ham,Okie,okie,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0229,3,T3132,train,3902,ham,Okie,okie,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0229,4,T4155,train,5191,ham,Okie,okie,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0230,1,T2106,train,2624,ham,Ok lor...,ok lor...,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0230,2,T2190,train,2722,ham,Ok lor...,ok lor...,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0230,3,T2278,train,2828,ham,Ok lor...,ok lor...,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0231,1,T2140,train,2666,ham,He remains a bro amongst bros,he remains a bro amongst bros,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0231,2,T2752,train,3417,ham,He remains a bro amongst bros,he remains a bro amongst bros,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0232,1,T2156,train,2684,ham,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,i got a call from a landline number. . . i am asked to come to anna nagar . . . i will go in the afternoon,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0232,2,T3170,train,3945,ham,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,i got a call from a landline number. . . i am asked to come to anna nagar . . . i will go in the afternoon,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0233,1,T2174,train,2702,ham,"Feb  &lt;#&gt;  is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr","feb &lt;#&gt; is ""i love u"" day. send dis to all ur ""valued frnds"" evn me. if 3 comes back u'll gt married d person u luv! if u ignore dis u will lose ur luv 4 evr",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0233,2,T3063,train,3800,ham,"Feb  &lt;#&gt;  is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr","feb &lt;#&gt; is ""i love u"" day. send dis to all ur ""valued frnds"" evn me. if 3 comes back u'll gt married d person u luv! if u ignore dis u will lose ur luv 4 evr",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0234,1,T2180,train,2709,spam,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,great new offer - double mins & double txt on best orange tariffs and get latest camera phones 4 free! call mobileupd8 free on 08000839402 now! or 2stoptxt t&cs,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0234,2,T3199,train,3979,spam,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,great new offer - double mins & double txt on best orange tariffs and get latest camera phones 4 free! call mobileupd8 free on 08000839402 now! or 2stoptxt t&cs,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0235,1,T2188,train,2718,ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?","house-maid is the murderer, coz the man was murdered on &lt;#&gt; th january.. as public holiday all govt.instituitions are closed,including post office..understand?",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0235,2,T2311,train,2871,ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?","house-maid is the murderer, coz the man was murdered on &lt;#&gt; th january.. as public holiday all govt.instituitions are closed,including post office..understand?",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0235,3,T3563,train,4438,ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?","house-maid is the murderer, coz the man was murdered on &lt;#&gt; th january.. as public holiday all govt.instituitions are closed,including post office..understand?",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0236,1,T2193,train,2728,ham,No i am not having not any movies in my laptop,no i am not having not any movies in my laptop,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0236,2,T2974,train,3694,ham,No i am not having not any movies in my laptop,no i am not having not any movies in my laptop,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0237,1,T2228,train,2770,ham,I am on the way to ur home,i am on the way to ur home,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0237,2,T3213,train,3993,ham,I am on the way to ur home,i am on the way to ur home,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0238,1,T2285,train,2835,spam,"You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm","you've won tkts to the euro2004 cup final or £800 cash, to collect call 09058099801 b4190604, pobox 7876150ppm",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0238,2,T2416,train,3006,spam,"You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm","you've won tkts to the euro2004 cup final or £800 cash, to collect call 09058099801 b4190604, pobox 7876150ppm",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0239,1,T2288,train,2838,ham,Nice.nice.how is it working?,nice.nice.how is it working?,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0239,2,T2579,train,3203,ham,Nice.nice.how is it working?,nice.nice.how is it working?,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0240,1,H0551,heldout,2843,ham,Ok thanx...,ok thanx...,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0240,2,H0660,heldout,3395,ham,Ok thanx...,ok thanx...,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0241,1,H0556,heldout,2858,ham,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...","japanese proverb: if one can do it, u too can do it, if none can do it,u must do it indian version: if one can do it, let him do it.. if none can do it,leave it!! and finally kerala version: if one can do it, stop him doing it.. if none can do it, make a strike against it ...",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0241,2,H0977,heldout,4891,ham,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...","japanese proverb: if one can do it, u too can do it, if none can do it,u must do it indian version: if one can do it, let him do it.. if none can do it,leave it!! and finally kerala version: if one can do it, stop him doing it.. if none can do it, make a strike against it ...",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0242,1,T2336,train,2908,ham,"Helloooo... Wake up..! ""Sweet"" ""morning"" ""welcomes"" ""You"" ""Enjoy"" ""This Day"" ""with full of joy"".. ""GUD MRNG"".","helloooo... wake up..! ""sweet"" ""morning"" ""welcomes"" ""you"" ""enjoy"" ""this day"" ""with full of joy"".. ""gud mrng"".",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0242,2,T4224,train,5282,ham,"Helloooo... Wake up..! ""Sweet"" ""morning"" ""welcomes"" ""You"" ""Enjoy"" ""This Day"" ""with full of joy"".. ""GUD MRNG"".","helloooo... wake up..! ""sweet"" ""morning"" ""welcomes"" ""you"" ""enjoy"" ""this day"" ""with full of joy"".. ""gud mrng"".",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0243,1,T2402,train,2991,spam,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,no 1 polyphonic tone 4 ur mob every week! just txt pt2 to 87575. 1st tone free ! so get txtin now and tell ur friends. 150p/tone. 16 reply hl 4info,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0243,2,T3907,train,4880,spam,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,no 1 polyphonic tone 4 ur mob every week! just txt pt2 to 87575. 1st tone free ! so get txtin now and tell ur friends. 150p/tone. 16 reply hl 4info,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0244,1,T2562,train,3184,ham,"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!","my parents, my kidz, my friends n my colleagues. all screaming.. surprise !! and i was waiting on the sofa.. ... ..... ' naked...!",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0244,2,T4274,train,5349,ham,"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!","my parents, my kidz, my friends n my colleagues. all screaming.. surprise !! and i was waiting on the sofa.. ... ..... ' naked...!",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0245,1,H0624,heldout,3190,spam,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate","this is the 2nd time we have tried 2 contact u. u have won the 750 pound prize. 2 claim is easy, call 08712101358 now! only 10p per min. bt-national-rate",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0245,2,H0983,heldout,4919,spam,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate","this is the 2nd time we have tried 2 contact u. u have won the 750 pound prize. 2 claim is easy, call 08712101358 now! only 10p per min. bt-national-rate",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0246,1,H0627,heldout,3212,ham,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,","she said,'' do u mind if i go into the bedroom for a minute ? '' ''ok'', i sed in a sexy mood. she came out 5 minuts latr wid a cake...n my wife,",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0246,2,H0648,heldout,3325,ham,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,","she said,'' do u mind if i go into the bedroom for a minute ? '' ''ok'', i sed in a sexy mood. she came out 5 minuts latr wid a cake...n my wife,",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0246,3,H0883,heldout,4469,ham,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,","she said,'' do u mind if i go into the bedroom for a minute ? '' ''ok'', i sed in a sexy mood. she came out 5 minuts latr wid a cake...n my wife,",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0247,1,T2595,train,3228,ham,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....","rose for red,red for blood,blood for heart,heart for u. but u for me.... send tis to all ur friends.. including me.. if u like me.. if u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0247,2,T4103,train,5132,ham,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....","rose for red,red for blood,blood for heart,heart for u. but u for me.... send tis to all ur friends.. including me.. if u like me.. if u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0248,1,T2694,train,3343,ham,Still i have not checked it da. . .,still i have not checked it da. . .,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0248,2,T2816,train,3490,ham,Still i have not checked it da. . .,still i have not checked it da. . .,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0249,1,T2696,train,3347,ham,Reverse is cheating. That is not mathematics.,reverse is cheating. that is not mathematics.,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0249,2,T3848,train,4804,ham,Reverse is cheating. That is not mathematics.,reverse is cheating. that is not mathematics.,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0250,1,T2719,train,3373,ham,Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow,tomorrow i am not going to theatre. . . so i can come wherever u call me. . . tell me where and when to come tomorrow,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0250,2,T3679,train,4592,ham,Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow,tomorrow i am not going to theatre. . . so i can come wherever u call me. . . tell me where and when to come tomorrow,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0251,1,H0664,heldout,3412,ham,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.,joy's father is john. then john is the ____ of joy's father. if u ans ths you hav &lt;#&gt; iq. tis s ias question try to answer.,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0251,2,H0698,heldout,3611,ham,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.,joy's father is john. then john is the ____ of joy's father. if u ans ths you hav &lt;#&gt; iq. tis s ias question try to answer.,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0252,1,T2769,train,3434,spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,camera - you are awarded a sipix digital camera! call 09061221066 fromm landline. delivery within 28 days.,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0252,2,T3805,train,4747,spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,camera - you are awarded a sipix digital camera! call 09061221066 fromm landline. delivery within 28 days.,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0252,3,T4291,train,5368,spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,camera - you are awarded a sipix digital camera! call 09061221066 fromm landline. delivery within 28 days.,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0253,1,T2796,train,3464,spam,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,bloomberg -message center +447797706009 why wait? apply for your future http://careers. bloomberg.com,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0253,2,T3026,train,3756,spam,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,bloomberg -message center +447797706009 why wait? apply for your future http://careers. bloomberg.com,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0254,1,T2805,train,3473,ham,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams,heart is empty without love.. mind is empty without wisdom.. eyes r empty without dreams &amp; life is empty without frnds.. so alwys be in touch. good night &amp; sweet dreams,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0254,2,T2893,train,3587,ham,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams,heart is empty without love.. mind is empty without wisdom.. eyes r empty without dreams &amp; life is empty without frnds.. so alwys be in touch. good night &amp; sweet dreams,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0255,1,T2821,train,3497,spam,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text","wan2 win a meet+greet with westlife 4 u or a m8? they are currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049. cost 50p +std text",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0255,2,T3229,train,4012,spam,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text","wan2 win a meet+greet with westlife 4 u or a m8? they are currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049. cost 50p +std text",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0256,1,T2852,train,3537,ham,I'm at home. Please call,i'm at home. please call,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0256,2,T3006,train,3731,ham,I'm at home. Please call,i'm at home. please call,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0256,3,T3406,train,4234,ham,I'm at home. Please call,i'm at home. please call,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0257,1,T2870,train,3560,ham,No da. . Vijay going to talk in jaya tv,no da. . vijay going to talk in jaya tv,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0257,2,T3014,train,3742,ham,No da. . Vijay going to talk in jaya tv,no da. . vijay going to talk in jaya tv,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0258,1,T2874,train,3564,ham,Still chance there. If you search hard you will get it..let have a try :),still chance there. if you search hard you will get it..let have a try :),scripts/audit_duplicates.py,duplicate-audit-v1.0
E0258,2,T2928,train,3629,ham,Still chance there. If you search hard you will get it..let have a try :),still chance there. if you search hard you will get it..let have a try :),scripts/audit_duplicates.py,duplicate-audit-v1.0
E0259,1,T2882,train,3575,spam,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt,you won't believe it but it's true. it's incredible txts! reply g now to learn truly amazing things that will blow your mind. from o2fwd only 18p/txt,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0259,2,T4033,train,5038,spam,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt,you won't believe it but it's true. it's incredible txts! reply g now to learn truly amazing things that will blow your mind. from o2fwd only 18p/txt,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0260,1,T2885,train,3578,ham,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL","the sign of maturity is not when we start saying big things.. but actually it is, when we start understanding small things... *have a nice evening* bslvyl",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0260,2,T4086,train,5111,ham,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL","the sign of maturity is not when we start saying big things.. but actually it is, when we start understanding small things... *have a nice evening* bslvyl",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0261,1,T2897,train,3592,ham,I am in escape theatre now. . Going to watch KAVALAN in a few minutes,i am in escape theatre now. . going to watch kavalan in a few minutes,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0261,2,T3882,train,4849,ham,I am in escape theatre now. . Going to watch KAVALAN in a few minutes,i am in escape theatre now. . going to watch kavalan in a few minutes,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0262,1,T2930,train,3632,spam,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50,get the official england poly ringtone or colour flag on yer mobile for tonights game! text tone or flag to 84199. optout txt eng stop box39822 w111wx £1.50,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0262,2,T4251,train,5317,spam,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50,get the official england poly ringtone or colour flag on yer mobile for tonights game! text tone or flag to 84199. optout txt eng stop box39822 w111wx £1.50,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0263,1,H0712,heldout,3662,ham,I will reach ur home in  &lt;#&gt;  minutes,i will reach ur home in &lt;#&gt; minutes,scripts/audit_duplicates.py,duplicate-audit-v1.0
