id,split,uci_row_number,text,label
H0898,heldout,4532,Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.,ham
H0899,heldout,4533,I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.,ham
H0900,heldout,4535,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070,spam
H0901,heldout,4536,I have no money 4 steve mate! !,ham
H0902,heldout,4542,"Urgh, coach hot, smells of chip fat! Thanks again, especially for the duvet (not a predictive text word).",ham
H0903,heldout,4544,FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv,spam
H0904,heldout,4545,I've been trying to reach him without success,ham
H0905,heldout,4558,Gettin rdy to ship comp,ham
H0906,heldout,4560,PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS),ham
H0907,heldout,4575,"""URGENT! This is the 2nd attempt to contact U!U have WON £1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. max£7. 50""",spam
H0908,heldout,4579,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records",spam
H0909,heldout,4580,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+",spam
H0910,heldout,4581,No plans yet. What are you doing ?,ham
H0911,heldout,4585,"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",spam
H0912,heldout,4588,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876",spam
H0913,heldout,4590,I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :),ham
H0914,heldout,4600,I'm stuck in da middle of da row on da right hand side of da lt... ,ham
H0915,heldout,4606,THANX 4 PUTTIN DA FONE DOWN ON ME!!,ham
H0916,heldout,4613,Wat time ü finish?,ham
H0917,heldout,4624,They finally came to fix the ceiling.,ham
H0918,heldout,4629,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!,spam
H0919,heldout,4633,"Got hella gas money, want to go on a grand nature adventure with galileo in a little bit?",ham
H0920,heldout,4638,K k pa Had your lunch aha.,ham
H0921,heldout,4645,Sorry i din lock my keypad.,ham
H0922,heldout,4653,A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611 ,spam
H0923,heldout,4661,I cant pick the phone right now. Pls send a message,ham
H0924,heldout,4663,Ok no prob...,ham
H0925,heldout,4672,"I didnt get ur full msg..sometext is missing, send it again",ham
H0926,heldout,4676,I'm leaving my house now.,ham
H0927,heldout,4677,"Hi babe its Chloe, how r u? I was smashed on saturday night, it was great! How was your weekend? U been missing me? SP visionsms.com Text stop to stop 150p/text",spam
H0928,heldout,4678,Ü ready then call me...,ham
H0929,heldout,4679,Wewa is 130. Iriver 255. All 128 mb.,ham
H0930,heldout,4685,Ok u can take me shopping when u get paid =D,ham
H0931,heldout,4686,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..",ham
H0932,heldout,4693,Surly ill give it to you:-) while coming to review.,ham
H0933,heldout,4695,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,ham
H0934,heldout,4699,"Okey dokey, i‘ll be over in a bit just sorting some stuff out.",ham
H0935,heldout,4703,I liked the new mobile,ham
H0936,heldout,4707,Hey anyway i have to :-),ham
H0937,heldout,4715,Big brother‘s really scraped the barrel with this shower of social misfits,ham
H0938,heldout,4725,HELLO PEACH! MY CAKE TASTS LUSH!,ham
H0939,heldout,4726,"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply",spam
H0940,heldout,4735,Good Morning my Dear Shijutta........... Have a great &amp; successful day.,ham
H0941,heldout,4739,"Nt only for driving even for many reasons she is called BBD..thts it chikku, then hw abt dvg cold..heard tht vinobanagar violence hw is the condition..and hw ru ? Any problem?",ham
H0942,heldout,4743,Many more happy returns of the day. I wish you happy birthday.,ham
H0943,heldout,4752,"If you're still up, maybe leave the credit card so I can get gas when I get back like he told me to",ham
H0944,heldout,4753,Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n,spam
H0945,heldout,4760,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,spam
H0946,heldout,4763,It's é only $140 ard...É rest all ard $180 at least...Which is é price 4 é 2 bedrm ($900),ham
H0947,heldout,4764,Me too! Have a lovely night xxx,ham
H0948,heldout,4770,I'm not sure if its still available though,ham
H0949,heldout,4774,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",ham
H0950,heldout,4780,U R THE MOST BEAUTIFUL GIRL IVE EVER SEEN. U R MY BABY COME AND C ME IN THE COMMON ROOM,ham
H0951,heldout,4784,"Call me, i am senthil from hsbc.",ham
H0952,heldout,4789,Ü thk of wat to eat tonight.,ham
H0953,heldout,4790,"Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we're tog 4 exactly a mth today. Hope we'll haf many more mths to come...",ham
H0954,heldout,4791,We're on the opposite side from where we dropped you off,ham
H0955,heldout,4792,Yup. Izzit still raining heavily cos i'm in e mrt i can't c outside.,ham
H0956,heldout,4802,"its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?",ham
H0957,heldout,4812,"Honey, can you pls find out how much they sell Predicte in Nigeria. And how many times can it be used. Its very important to have a reply before monday",ham
H0958,heldout,4814,"fyi I'm at usf now, swing by the room whenever",ham
H0959,heldout,4826,Not thought bout it... || Drink in tap & spile at seven. || Is that pub on gas st off broad st by canal. || Ok?,ham
H0960,heldout,4827,I am going to sleep. I am tired of travel.,ham
H0961,heldout,4830,Lol no. Just trying to make your day a little more interesting,ham
H0962,heldout,4833,Po de :-):):-):-):-). No need job aha.,ham
H0963,heldout,4839,....photoshop makes my computer shut down.,ham
H0964,heldout,4840,All boys made fun of me today. Ok i have no problem. I just sent one message just for fun,ham
H0965,heldout,4843,"Hmmm.... Mayb can try e shoppin area one, but forgot e name of hotel...",ham
H0966,heldout,4845,I need details about that online job.,ham
H0967,heldout,4847,Missing you too.pray inshah allah,ham
H0968,heldout,4857,Same to u...,ham
H0969,heldout,4866,Sorry da..today i wont come to play..i have driving clas..,ham
H0970,heldout,4868,"Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The ""sleep on a couch"" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?",ham
H0971,heldout,4872,Dip's cell dead. So i m coming with him. U better respond else we shall come back.,ham
H0972,heldout,4877,"I know dat feelin had it with Pete! Wuld get with em , nuther place nuther time mayb?",ham
H0973,heldout,4878,lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468,spam
H0974,heldout,4884,As usual u can call me ard 10 smth.,ham
H0975,heldout,4885,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",ham
H0976,heldout,4888,Or just do that 6times,ham
H0977,heldout,4891,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",ham
H0978,heldout,4895,Send me the new number,ham
H0979,heldout,4899,I cant pick the phone right now. Pls send a message,ham
H0980,heldout,4903,Taka lor. Wat time u wan 2 come n look 4 us?,ham
H0981,heldout,4904,* FREE* POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw,spam
H0982,heldout,4918,"Just dropped em off, omw back now",ham
H0983,heldout,4919,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",spam
H0984,heldout,4929,Wanna do some art?! :D,ham
H0985,heldout,4934,Match started.india  &lt;#&gt;  for 2,ham
H0986,heldout,4938,K..k.:)congratulation ..,ham
H0987,heldout,4949,Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!,spam
H0988,heldout,4968,URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only,spam
H0989,heldout,4973,Hey come online! Use msn... We are all there,ham
H0990,heldout,4979,"A boy was late 2 home. His father: ""POWER OF FRNDSHIP""",ham
H0991,heldout,4986,goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468,spam
H0992,heldout,4992,Phony £350 award - Todays Voda numbers ending XXXX are selected to receive a £350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,spam
H0993,heldout,4993,"We made it! Eta at taunton is 12:30 as planned, hope that‘s still okday?! Good to see you! :-xx",ham
H0994,heldout,4996,My drive can only be read. I need to write,ham
H0995,heldout,5001,"Hmph. Go head, big baller.",ham
H0996,heldout,5009,Oh k. . I will come tomorrow,ham
H0997,heldout,5010,Go fool dont cheat others ok,ham
H0998,heldout,5011,"My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar",ham
H0999,heldout,5012,"By the way, 'rencontre' is to meet again. Mountains dont....",ham
H1000,heldout,5015,"Uncle G, just checking up on you. Do have a rewarding month",ham
H1001,heldout,5022,"It's cool, we can last a little while. Getting more any time soon?",ham
H1002,heldout,5025,Anyway holla at me whenever you're around because I need an excuse to go creep on people in sarasota,ham
H1003,heldout,5028,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL,spam
H1004,heldout,5034,Ok i vl..do u know i got adsense approved..,ham
H1005,heldout,5035,"* Was really good to see you the other day dudette, been missing you!",ham
H1006,heldout,5039,(You didn't hear it from me),ham
H1007,heldout,5041,Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.,ham
H1008,heldout,5045,O ic lol. Should play 9 doors sometime yo,ham
H1009,heldout,5049,Hmmm.still we dont have opener?,ham
H1010,heldout,5056,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,spam
H1011,heldout,5058,Goodnight da thangam I really miss u dear.,ham
H1012,heldout,5064,Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?,ham
H1013,heldout,5070,Talk to g and x about that,ham
H1014,heldout,5073,As in different styles?,ham
H1015,heldout,5074,WIN a £200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 £1.50perweeksub.,spam
H1016,heldout,5077,"This is the 2nd attempt to contract U, you have won this weeks top prize of either £1000 cash or £200 prize. Just call 09066361921",spam
H1017,heldout,5081,Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.,ham
H1018,heldout,5082,"""Keep ur problems in ur heart, b'coz nobody will fight for u. Only u &amp; u have to fight for ur self &amp; win the battle. -VIVEKANAND- G 9t.. SD..",ham
H1019,heldout,5089,Omg if its not one thing its another. My cat has worms :/ when does this bad day end?,ham
H1020,heldout,5093,"St andre, virgil's cream",ham
H1021,heldout,5096,Gokila is talking with you aha:),ham
H1022,heldout,5098,K.k.this month kotees birthday know?,ham
H1023,heldout,5099,But i'm really really broke oh. No amount is too small even  &lt;#&gt; ,ham
H1024,heldout,5101,"TheMob>Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!",spam
H1025,heldout,5102,"Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money.",ham
H1026,heldout,5122,Lol for real. She told my dad I have cancer,ham
H1027,heldout,5124,"Oops I did have it,  &lt;#&gt; ?",ham
H1028,heldout,5130,Cuz ibored. And don wanna study,ham
H1029,heldout,5131,Wot about on wed nite I am 3 then but only til 9!,ham
H1030,heldout,5140,"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",spam
H1031,heldout,5141,Yup... I havent been there before... You want to go for the yoga? I can call up to book ,ham
H1032,heldout,5148,Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...,ham
H1033,heldout,5167,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",spam
H1034,heldout,5168,Ü still got lessons?  Ü in sch?,ham
H1035,heldout,5174,Oh k. . I will come tomorrow,ham
H1036,heldout,5181,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!,spam
H1037,heldout,5195,Oh oh... Den muz change plan liao... Go back have to yan jiu again...,ham
H1038,heldout,5204,"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",spam
H1039,heldout,5209,I will reach ur home in  &lt;#&gt;  minutes,ham
H1040,heldout,5224,"Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.:-)",ham
H1041,heldout,5225,5 nights...We nt staying at port step liao...Too ex,ham
H1042,heldout,5228,Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!,ham
H1043,heldout,5236,Hey what how about your project. Started aha da.,ham
H1044,heldout,5240,Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch ,spam
H1045,heldout,5241,Yeah I can still give you a ride,ham
H1046,heldout,5243,"Gud gud..k, chikku tke care.. sleep well gud nyt",ham
H1047,heldout,5245,Hmm thinking lor...,ham
H1048,heldout,5248,Thank you princess! I want to see your nice juicy booty...,ham
H1049,heldout,5251,U come n search tat vid..not finishd..,ham
H1050,heldout,5252,"K I'm leaving soon, be there a little after 9",ham
H1051,heldout,5256,Please tell me not all of my car keys are in your purse,ham
H1052,heldout,5262,Can help u swoop by picking u up from wherever ur other birds r meeting if u want.,ham
H1053,heldout,5264,I absolutely LOVE South Park! I only recently started watching the office.,ham
H1054,heldout,5267,"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@",ham
H1055,heldout,5269,HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN,ham
H1056,heldout,5270,Anything lar then ü not going home 4 dinner?,ham
H1057,heldout,5278,Oh yeah clearly it's my fault,ham
H1058,heldout,5280,"Best msg: It's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; One step back can ruin ur friendship.. good night:-) ...",ham
H1059,heldout,5284,"And how you will do that, princess? :)",ham
H1060,heldout,5285,I have gone into get info bt dont know what to do,ham
H1061,heldout,5287,Sent me ur email id soon,ham
H1062,heldout,5292,Hey! Congrats 2u2. id luv 2 but ive had 2 go home!,ham
H1063,heldout,5297,XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,spam
H1064,heldout,5307,Pls ask macho how much is budget for bb bold 2 is cos i saw a new one for  &lt;#&gt;  dollars.,ham
H1065,heldout,5313,"yeah, that's what I was thinking",ham
H1066,heldout,5314,K.k:)i'm going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1,ham
H1067,heldout,5322,Kothi print out marandratha.,ham
H1068,heldout,5323,But we havent got da topic yet rite?,ham
H1069,heldout,5327,"Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards.",ham
H1070,heldout,5333,Dude im no longer a pisces. Im an aquarius now.,ham
H1071,heldout,5336,"Neither [in sterm voice] - i'm studying. All fine with me! Not sure the  thing will be resolved, tho. Anyway. Have a fab hols",ham
H1072,heldout,5337,"Garbage bags, eggs, jam, bread, hannaford wheat chex",ham
H1073,heldout,5342,You'd like that wouldn't you? Jerk!,ham
H1074,heldout,5343,Are u awake? Is there snow there?,ham
H1075,heldout,5344,And of course you should make a stink!,ham
H1076,heldout,5356,Guai... Ü shd haf seen him when he's naughty... Ü so free today? Can go jogging...,ham
H1077,heldout,5362,This is ur face test ( 1 2 3 4 5 6 7 8 9  &lt;#&gt;  ) select any number i will tell ur face astrology.... am waiting. quick reply...,ham
H1078,heldout,5375,"Ok., is any problem to u frm him? Wats matter?",ham
H1079,heldout,5378,I cant pick the phone right now. Pls send a message,ham
H1080,heldout,5386,Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.,ham
H1081,heldout,5388,How do friends help us in problems? They give the most stupid suggestion that Lands us into another problem and helps us forgt the previous problem,ham
H1082,heldout,5407,Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.,ham
H1083,heldout,5408,So how many days since then?,ham
H1084,heldout,5414,I ask if u meeting da ge tmr nite...,ham
H1085,heldout,5418,You should get more chicken broth if you want ramen unless there's some I don't know about,ham
H1086,heldout,5420,Nope. I just forgot. Will show next week,ham
H1087,heldout,5421,So how are you really. What are you up to. How's the masters. And so on.,ham
H1088,heldout,5425,Ok k..sry i knw 2 siva..tats y i askd..,ham
H1089,heldout,5428,Otherwise had part time job na-tuition..,ham
H1090,heldout,5430,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,spam
H1091,heldout,5444,"By the way, make sure u get train to worc foregate street not shrub hill. Have fun night x",ham
H1092,heldout,5445,"I thought i'd get him a watch, just cos thats the kind of thing u get4an18th. And he loves so much!",ham
H1093,heldout,5447,Good morning. At the repair shop--the ONLY reason i'm up at this hour.,ham
H1094,heldout,5449,I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?,ham
H1095,heldout,5455,What???? Hello wats talks email address?,ham
H1096,heldout,5469,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡C C Ringtone¡,spam
H1097,heldout,5473,I thought slide is enough.,ham
H1098,heldout,5477,Where's mummy's boy ? Is he being good or bad ? Is he being positive or negative ? Why is mummy being made to wait? Hmmmm?,ham
H1099,heldout,5478,Dhoni have luck to win some big title.so we will win:),ham
H1100,heldout,5488,Also fuck you and your family for going to rhode island or wherever the fuck and leaving me all alone the week I have a new bong &gt;:(,ham
H1101,heldout,5503,Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night,ham
H1102,heldout,5505,Apo all other are mokka players only,ham
H1103,heldout,5506,"Perhaps * is much easy give your account identification, so i will tomorrow at UNI",ham
H1104,heldout,5508,What i told before i tell. Stupid hear after i wont tell anything to you. You dad called to my brother and spoken. Not with me.,ham
H1105,heldout,5515,"Just making dinner, you ?",ham
H1106,heldout,5517,Oh... Okie lor...We go on sat... ,ham
H1107,heldout,5528,I want to tell you how bad I feel that basically the only times I text you lately are when I need drugs,ham
H1108,heldout,5529,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code: 49557 Expires 26/11/04,spam
H1109,heldout,5531,Its just the effect of irritation. Just ignore it,ham
H1110,heldout,5541,I can't believe how attached I am to seeing you every day. I know you will do the best you can to get to me babe. I will go to teach my class at your midnight,ham
H1111,heldout,5547,"I'm taking derek &amp; taylor to walmart, if I'm not back by the time you're done just leave the mouse on my desk and I'll text you when priscilla's ready",ham
H1112,heldout,5551,"No, I was trying it all weekend ;V",ham
H1113,heldout,5558,Yeh. Indians was nice. Tho it did kane me off a bit he he. We shud go out 4 a drink sometime soon. Mite hav 2 go 2 da works 4 a laugh soon. Love Pete x x,ham
H1114,heldout,5567,Why don't you wait 'til at least wednesday to see if you get your .,ham
