id,split,uci_row_number,text,label
H0945,heldout,4760,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,spam
T3816,train,4761,Thanks 4 your continued support Your question this week will enter u in2 our draw 4 £100 cash. Name the NEW US President? txt ans to 80082,spam
T3817,train,4762,I'm home. Doc gave me pain meds says everything is fine.,ham
H0946,heldout,4763,It's é only $140 ard...É rest all ard $180 at least...Which is é price 4 é 2 bedrm ($900),ham
H0947,heldout,4764,Me too! Have a lovely night xxx,ham
T3818,train,4765,Prepare to be pleasured :),ham
T3819,train,4766,Hi.:)technical support.providing assistance to us customer through call and email:),ham
T3820,train,4767,if you text on your way to cup stop that should work. And that should be BUS,ham
T3821,train,4768,Whens your radio show?,ham
T3822,train,4769,Your unique user ID is 1172. For removal send STOP to 87239 customer services 08708034412,spam
H0948,heldout,4770,I'm not sure if its still available though,ham
T3823,train,4771,watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..,ham
T3824,train,4772,CHEERS LOU! YEAH WAS A GOODNITE SHAME U NEVA CAME! C YA GAILxx,ham
T3825,train,4773,Hi..i got the money da:),ham
H0949,heldout,4774,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",ham
T3826,train,4775,Ok then u tell me wat time u coming later lor.,ham
T3827,train,4776,U repeat e instructions again. Wat's e road name of ur house?,ham
T3828,train,4777,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas",ham
T3829,train,4778,Quite lor. But dun tell him wait he get complacent...,ham
T3830,train,4779,Sorry completely forgot * will pop em round this week if your still here?,ham
H0950,heldout,4780,U R THE MOST BEAUTIFUL GIRL IVE EVER SEEN. U R MY BABY COME AND C ME IN THE COMMON ROOM,ham
T3831,train,4781,O we cant see if we can join denis and mina? Or does denis want alone time,ham
T3832,train,4782,Sen told that he is going to join his uncle finance in cbe,ham
T3833,train,4783,Yup... Hey then one day on fri we can ask miwa and jiayin take leave go karaoke ,ham
H0951,heldout,4784,"Call me, i am senthil from hsbc.",ham
T3834,train,4785,"Especially since i talk about boston all up in my personal statement, lol! I woulda changed that if i had realized it said nyc! It says boston now.",ham
T3835,train,4786,Indeed and by the way it was either or - not both !,ham
T3836,train,4787,"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or £10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+",spam
T3837,train,4788,Holy living christ what is taking you so long,ham
H0952,heldout,4789,Ü thk of wat to eat tonight.,ham
H0953,heldout,4790,"Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we're tog 4 exactly a mth today. Hope we'll haf many more mths to come...",ham
H0954,heldout,4791,We're on the opposite side from where we dropped you off,ham
H0955,heldout,4792,Yup. Izzit still raining heavily cos i'm in e mrt i can't c outside.,ham
T3838,train,4793,Send me your resume:-),ham
T3839,train,4794,Gd luck 4 ur exams :-),ham
T3840,train,4795,Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.,ham
T3841,train,4796,Sorry that was my uncle. I.ll keep in touch,ham
T3842,train,4797,Saw Guys and Dolls last night with Patrick Swayze it was great,ham
T3843,train,4798,URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893,spam
T3844,train,4799,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com,spam
T3845,train,4800,Just come home. I don't want u to be miserable,ham
T3846,train,4801,I dont know why she.s not getting your messages,ham
H0956,heldout,4802,"its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?",ham
T3847,train,4803,"The guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me. I'm nervous because of course now he may have my address. Should i call his boss and tell him, knowing this may get him fired?",ham
T3848,train,4804,Reverse is cheating. That is not mathematics.,ham
T3849,train,4805,How do you plan to manage that,ham
T3850,train,4806,"Er, hello, things didn‘t quite go to plan – is limping slowly home followed by aa and with exhaust hanging off",ham
T3851,train,4807,Sorry for the delay. Yes masters,ham
T3852,train,4808,Call me when u finish then i come n pick u.,ham
T3853,train,4809,PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05,spam
T3854,train,4810,What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.,ham
T3855,train,4811,"Don't worry though, I understand how important it is that I be put in my place with a poorly thought out punishment in the face of the worst thing that has ever happened to me. Brb gonna go kill myself",ham
H0957,heldout,4812,"Honey, can you pls find out how much they sell Predicte in Nigeria. And how many times can it be used. Its very important to have a reply before monday",ham
T3856,train,4813,E admin building there? I might b slightly earlier... I'll call u when i'm reaching...,ham
H0958,heldout,4814,"fyi I'm at usf now, swing by the room whenever",ham
T3857,train,4815,i can call in  &lt;#&gt;  min if thats ok,ham
T3858,train,4816,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,ham
T3859,train,4817,Ü no home work to do meh... ,ham
T3860,train,4818,Anything is valuable in only 2 situations: First- Before getting it... Second- After loosing it...,ham
T3861,train,4819,Me too. Mark is taking forever to pick up my prescription and the pain is coming back.,ham
T3862,train,4820,How's ur paper?,ham
T3863,train,4821,Got smaller capacity one? Quite ex...,ham
T3864,train,4822,Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo,spam
T3865,train,4823,Im good! I have been thinking about you...,ham
T3866,train,4824,u r a winner U ave been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 ),spam
T3867,train,4825,:-) :-),ham
H0959,heldout,4826,Not thought bout it... || Drink in tap & spile at seven. || Is that pub on gas st off broad st by canal. || Ok?,ham
H0960,heldout,4827,I am going to sleep. I am tired of travel.,ham
T3868,train,4828,"Haha, just what I was thinkin",ham
T3869,train,4829,Yup but it's not giving me problems now so mayb i'll jus leave it...,ham
H0961,heldout,4830,Lol no. Just trying to make your day a little more interesting,ham
T3870,train,4831,"How long before you get reply, just defer admission til next semester",ham
T3871,train,4832,"The word ""Checkmate"" in chess comes from the Persian phrase ""Shah Maat"" which means; ""the king is dead.."" Goodmorning.. Have a good day..:)",ham
H0962,heldout,4833,Po de :-):):-):-):-). No need job aha.,ham
T3872,train,4834,Rats. Hey did u ever vote for the next themes?,ham
T3873,train,4835,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY £1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.",spam
T3874,train,4836,I hope your pee burns tonite.,ham
T3875,train,4837,"OH RITE. WELL IM WITH MY BEST MATE PETE, WHO I WENT OUT WITH 4 A WEEK+ NOW WERE 2GEVA AGAIN. ITS BEEN LONGER THAN A WEEK.",ham
T3876,train,4838,Yay can't wait to party together!,ham
H0963,heldout,4839,....photoshop makes my computer shut down.,ham
H0964,heldout,4840,All boys made fun of me today. Ok i have no problem. I just sent one message just for fun,ham
T3877,train,4841,That's one of the issues but california is okay. No snow so its manageable,ham
T3878,train,4842,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,spam
H0965,heldout,4843,"Hmmm.... Mayb can try e shoppin area one, but forgot e name of hotel...",ham
T3879,train,4844,"Awesome, that gonna be soon or later tonight?",ham
H0966,heldout,4845,I need details about that online job.,ham
T3880,train,4846,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386 ,spam
H0967,heldout,4847,Missing you too.pray inshah allah,ham
T3881,train,4848,Pls help me tell Ashley that i cant find her number oh,ham
T3882,train,4849,I am in escape theatre now. . Going to watch KAVALAN in a few minutes,ham
T3883,train,4850,S.this will increase the chance of winning.,ham
T3884,train,4851,either way works for me. I am  &lt;#&gt;  years old. Hope that doesnt bother you.,ham
T3885,train,4852,Maybe you should find something else to do instead???,ham
T3886,train,4853,Gain the rights of a wife.dont demand it.i am trying as husband too.Lets see,ham
T3887,train,4854,I liked your new house,ham
T3888,train,4855,I'm fine. Hope you are also,ham
T3889,train,4856,"Also north carolina and texas atm, you would just go to the gre site and pay for the test results to be sent.",ham
H0968,heldout,4857,Same to u...,ham
T3890,train,4858,yes baby! I need to stretch open your pussy!,ham
T3891,train,4859,Thanks  and ! Or bomb and date as my phone wanted to say! ,ham
T3892,train,4860,Ok...,ham
T3893,train,4861,"Hey, a guy I know is breathing down my neck to get him some bud, anyway you'd be able to get a half track to usf tonight?",ham
T3894,train,4862,"""Response"" is one of d powerful weapon 2 occupy a place in others 'HEART'... So, always give response 2 who cares 4 U""... Gud night..swt dreams..take care",ham
T3895,train,4863,Nokia phone is lovly..,ham
T3896,train,4864,**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270,spam
T3897,train,4865,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,spam
H0969,heldout,4866,Sorry da..today i wont come to play..i have driving clas..,ham
T3898,train,4867,I'm really sorry I lit your hair on fire,ham
H0970,heldout,4868,"Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The ""sleep on a couch"" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?",ham
T3899,train,4869,Okey dokey swashbuckling stuff what oh.,ham
T3900,train,4870,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",ham
T3901,train,4871,1. Tension face 2. Smiling face 3. Waste face 4. Innocent face 5.Terror face 6.Cruel face 7.Romantic face 8.Lovable face 9.decent face  &lt;#&gt; .joker face.,ham
H0971,heldout,4872,Dip's cell dead. So i m coming with him. U better respond else we shall come back.,ham
T3902,train,4873,Well. You know what i mean. Texting,ham
T3903,train,4874,Hi dis is yijue i would be happy to work wif ü all for gek1510...,ham
T3904,train,4875,Lol! Oops sorry! Have fun. ,ham
T3905,train,4876,Wat happened to the cruise thing,ham
H0972,heldout,4877,"I know dat feelin had it with Pete! Wuld get with em , nuther place nuther time mayb?",ham
H0973,heldout,4878,lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468,spam
T3906,train,4879,The world's most happiest frnds never have the same characters... Dey just have the best understanding of their differences...,ham
T3907,train,4880,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,spam
T3908,train,4881,Yeah just open chat and click friend lists. Then make the list. Easy as pie,ham
T3909,train,4882,alright tyler's got a minor crisis and has to be home sooner than he thought so be here asap,ham
T3910,train,4883,When/where do I pick you up,ham
H0974,heldout,4884,As usual u can call me ard 10 smth.,ham
H0975,heldout,4885,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",ham
T3911,train,4886,For many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections.,ham
T3912,train,4887,Poor girl can't go one day lmao,ham
H0976,heldout,4888,Or just do that 6times,ham
T3913,train,4889,Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.,spam
T3914,train,4890,You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later.,ham
H0977,heldout,4891,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",ham
T3915,train,4892,Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?,ham
T3916,train,4893,Its worse if if uses half way then stops. Its better for him to complete it.,ham
T3917,train,4894,Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.,ham
H0978,heldout,4895,Send me the new number,ham
T3918,train,4896,Convey my regards to him,ham
T3919,train,4897,Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow,spam
T3920,train,4898,2 and half years i missed your friendship:-),ham
H0979,heldout,4899,I cant pick the phone right now. Pls send a message,ham
T3921,train,4900,Oh for fuck's sake she's in like tallahassee,ham
T3922,train,4901,"Haha, that was the first person I was gonna ask",ham
T3923,train,4902,"ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",spam
H0980,heldout,4903,Taka lor. Wat time u wan 2 come n look 4 us?,ham
H0981,heldout,4904,* FREE* POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw,spam
T3924,train,4905,"""I;m reaching in another 2 stops.""",ham
T3925,train,4906,"no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?",ham
T3926,train,4907,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers,spam
T3927,train,4908,Will you come online today night,ham
T3928,train,4909,Then anything special?,ham
T3929,train,4910,"I'm in solihull, | do you want anything?",ham
T3930,train,4911,Will do. Have a good day,ham
T3931,train,4912,WE REGRET TO INFORM U THAT THE NHS HAS MADE A MISTAKE.U WERE NEVER ACTUALLY BORN.PLEASE REPORT 2 YOR LOCAL HOSPITAL 2B TERMINATED.WE R SORRY 4 THE INCONVENIENCE,ham
T3932,train,4913,Love that holiday Monday feeling even if I have to go to the dentists in an hour,ham
T3933,train,4914,I am on the way to tirupur.,ham
T3934,train,4915,"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins.",spam
T3935,train,4916,You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.,ham
T3936,train,4917,We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow! ,ham
H0982,heldout,4918,"Just dropped em off, omw back now",ham
H0983,heldout,4919,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",spam
T3937,train,4920,Sitting in mu waiting for everyone to get out of my suite so I can take a shower,ham
T3938,train,4921,Re your call; You didn't see my facebook huh?,ham
T3939,train,4922,"G says you never answer your texts, confirm/deny",ham
T3940,train,4923,"Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not, do it now.... Gud evng.",ham
T3941,train,4924,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.,ham
T3942,train,4925,Oh yah... We never cancel leh... Haha ,ham
T3943,train,4926,We can go 4 e normal pilates after our intro...  ,ham
T3944,train,4927,Ok... Let u noe when i leave my house.,ham
T3945,train,4928,"Oh yes, why is it like torture watching england?",ham
H0984,heldout,4929,Wanna do some art?! :D,ham
T3946,train,4930,Just hopeing that wasn‘t too pissed up to remember and has gone off to his sisters or something!,ham
T3947,train,4931,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",spam
T3948,train,4932,"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service",spam
T3949,train,4933,"Good morning, my boytoy! How's those yummy lips ? Where's my sexy buns now ? What do you do ? Do you think of me ? Do you crave me ? Do you need me ?",ham
H0985,heldout,4934,Match started.india  &lt;#&gt;  for 2,ham
T3950,train,4935,Once free call me sir.,ham
T3951,train,4936,Hey do you want anything to buy:),ham
T3952,train,4937,"Hey babe, how's it going ? Did you ever figure out where your going for New Years ?",ham
H0986,heldout,4938,K..k.:)congratulation ..,ham
T3953,train,4939,G wants to know where the fuck you are,ham
T3954,train,4940,No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x,ham
T3955,train,4941,Tomarrow i want to got to court. At  &lt;DECIMAL&gt; . So you come to bus stand at 9.,ham
T3956,train,4942,Ü go home liao? Ask dad to pick me up at 6...,ham
T3957,train,4943,Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?,ham
T3958,train,4944,"I'm eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice...",ham
T3959,train,4945,Check mail.i have mailed varma and kept copy to you regarding membership.take care.insha allah.,ham
T3960,train,4946,Wrong phone! This phone! I answer this one but assume the other is people i don't well,ham
T3961,train,4947,"Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill",ham
T3962,train,4948,I'm already back home so no probably not,ham
H0987,heldout,4949,Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!,spam
T3963,train,4950,"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties...",spam
T3964,train,4951,I am in bus on the way to calicut,ham
T3965,train,4952,Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night,ham
T3966,train,4953,hi baby im sat on the bloody bus at the mo and i wont be home until about 7:30 wanna do somethin later? call me later ortxt back jess xx,ham
T3967,train,4954,"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402.",spam
T3968,train,4955,I lost 4 pounds since my doc visit last week woot woot! Now I'm gonna celebrate by stuffing my face!,ham
T3969,train,4956,U coming back 4 dinner rite? Dad ask me so i re confirm wif u...,ham
T3970,train,4957,Doing my masters. When will you buy a bb cos i have for sale and how's bf,ham
T3971,train,4958,"Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it.",ham
T3972,train,4959,I'm vivek:)i got call from your number.,ham
T3973,train,4960,Why didn't u call on your lunch?,ham
T3974,train,4961,"What i mean was i left too early to check, cos i'm working a 9-6.",ham
T3975,train,4962,I want  &lt;#&gt;  rs da:)do you have it?,ham
T3976,train,4963,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND",ham
T3977,train,4964,Yup ok...,ham
T3978,train,4965,I want to see your pretty pussy...,ham
T3979,train,4966,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp,spam
T3980,train,4967,"A few people are at the game, I'm at the mall with iouri and kaila",ham
H0988,heldout,4968,URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only,spam
T3981,train,4969,You can donate £2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. £2.50 will be added to your next bill,spam
T3982,train,4970,Future is not what we planned for tomorrow.....! it is the result of what we do today...! Do the best in present... enjoy the future.,ham
T3983,train,4971,I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time,ham
T3984,train,4972,We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that,ham
H0989,heldout,4973,Hey come online! Use msn... We are all there,ham
T3985,train,4974,I'm fine. Hope you are good. Do take care.,ham
T3986,train,4975,Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.,ham
T3987,train,4976,Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?,ham
T3988,train,4977,Yar... I tot u knew dis would happen long ago already.,ham
T3989,train,4978,You are gorgeous! keep those pix cumming :) thank you!,ham
H0990,heldout,4979,"A boy was late 2 home. His father: ""POWER OF FRNDSHIP""",ham
T3990,train,4980,JADE ITS PAUL. Y DIDNT U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME,ham
T3991,train,4981,Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :),ham
T3992,train,4982,So what u doing today?,ham
T3993,train,4983,I said its okay. Sorry,ham
T3994,train,4984,Slept? I thinkThis time ( &lt;#&gt;  pm) is not dangerous,ham
T3995,train,4985,Networking job is there.,ham
H0991,heldout,4986,goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468,spam
T3996,train,4987,Dont let studying stress you out. L8r.,ham
T3997,train,4988,That's y u haf 2 keep me busy...,ham
T3998,train,4989,No rushing. I'm not working. I'm in school so if we rush we go hungry.,ham
T3999,train,4990,Which channel:-):-):):-).,ham
T4000,train,4991,So your telling me I coulda been your real Valentine and I wasn't? U never pick me for NOTHING!!,ham
H0992,heldout,4992,Phony £350 award - Todays Voda numbers ending XXXX are selected to receive a £350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,spam
H0993,heldout,4993,"We made it! Eta at taunton is 12:30 as planned, hope that‘s still okday?! Good to see you! :-xx",ham
T4001,train,4994,I'm hungry buy smth home...,ham
T4002,train,4995,"""HEY KATE, HOPE UR OK... WILL GIVE U A BUZ WEDLUNCH. GO OUTSOMEWHERE 4 ADRINK IN TOWN..CUD GO 2WATERSHD 4 A BIT? PPL FROMWRK WILL BTHERE. LOVE PETEXXX.""",ham
H0994,heldout,4996,My drive can only be read. I need to write,ham
T4003,train,4997,"Just looked it up and addie goes back Monday, sucks to be her",ham
T4004,train,4998,Happy new year. Hope you are having a good semester,ham
T4005,train,4999,Esplanade lor. Where else...,ham
T4006,train,5000,Can you talk with me..,ham
H0995,heldout,5001,"Hmph. Go head, big baller.",ham
T4007,train,5002,Well its not like you actually called someone a punto. That woulda been worse.,ham
T4008,train,5003,"Nope. Since ayo travelled, he has forgotten his guy",ham
T4009,train,5004,You still around? Looking to pick up later,ham
T4010,train,5005,CDs 4u: Congratulations ur awarded £500 of CD gift vouchers or £125 gift guaranteed & Freeentry 2 £100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16 ,spam
T4011,train,5006,There's someone here that has a year  &lt;#&gt;  toyota camry like mr olayiwola's own. Mileage is  &lt;#&gt; k.its clean but i need to know how much will it sell for. If i can raise the dough for it how soon after landing will it sell. Holla back.,ham
T4012,train,5007,Guess which pub im in? Im as happy as a pig in clover or whatever the saying is! ,ham
T4013,train,5008,ILL B DOWN SOON,ham
H0996,heldout,5009,Oh k. . I will come tomorrow,ham
H0997,heldout,5010,Go fool dont cheat others ok,ham
H0998,heldout,5011,"My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar",ham
H0999,heldout,5012,"By the way, 'rencontre' is to meet again. Mountains dont....",ham
T4014,train,5013,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p,spam
T4015,train,5014,U attend ur driving lesson how many times a wk n which day?,ham
H1000,heldout,5015,"Uncle G, just checking up on you. Do have a rewarding month",ham
T4016,train,5016,Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*,ham
T4017,train,5017,I think the other two still need to get cash but we can def be ready by 9,ham
T4018,train,5018,Hey gals...U all wanna meet 4 dinner at nìte? ,ham
T4019,train,5019,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs,spam
T4020,train,5020,Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?,ham
T4021,train,5021,Great! How is the office today?,ham
H1001,heldout,5022,"It's cool, we can last a little while. Getting more any time soon?",ham
T4022,train,5023,:-( sad puppy noise,ham
T4023,train,5024,Yes its possible but dint try. Pls dont tell to any one k,ham
H1002,heldout,5025,Anyway holla at me whenever you're around because I need an excuse to go creep on people in sarasota,ham
T4024,train,5026,Where you. What happen,ham
T4025,train,5027,I was gonna ask you lol but i think its at 7,ham
H1003,heldout,5028,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL,spam
T4026,train,5029,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04,spam
T4027,train,5030,Go chase after her and run her over while she's crossing the street,ham
T4028,train,5031,I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate),spam
T4029,train,5032,Is there coming friday is leave for pongal?do you get any news from your work place.,ham
T4030,train,5033,Hey... Very inconvenient for your sis a not huh?,ham
H1004,heldout,5034,Ok i vl..do u know i got adsense approved..,ham
H1005,heldout,5035,"* Was really good to see you the other day dudette, been missing you!",ham
T4031,train,5036,I want to go to perumbavoor,ham
T4032,train,5037,How many times i told in the stage all use to laugh. You not listen aha.,ham
T4033,train,5038,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt,spam
H1006,heldout,5039,(You didn't hear it from me),ham
T4034,train,5040,Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.,ham
H1007,heldout,5041,Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.,ham
T4035,train,5042,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468,spam
T4036,train,5043,She ran off with a younger man. we will make pretty babies together :),ham
T4037,train,5044,Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.,spam
H1008,heldout,5045,O ic lol. Should play 9 doors sometime yo,ham
T4038,train,5046,"Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor...",ham
T4039,train,5047,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us",ham
T4040,train,5048,Desires- u going to doctor 4 liver. And get a bit stylish. Get ur hair managed. Thats it.,ham
H1009,heldout,5049,Hmmm.still we dont have opener?,ham
T4041,train,5050,Yeah so basically any time next week you can get away from your mom &amp; get up before 3,ham
T4042,train,5051,"Edison has rightly said, ""A fool can ask more questions than a wise man can answer"" Now you know why all of us are speechless during ViVa.. GM,GN,GE,GNT:-)",ham
T4043,train,5052,I will vote for wherever my heart guides me,ham
T4044,train,5053,With my sis lor... We juz watched italian job.,ham
T4045,train,5054,"Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ...",ham
T4046,train,5055,Lmao you know me so well...,ham
H1010,heldout,5056,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,spam
T4047,train,5057,Am on a train back from northampton so i'm afraid not! I'm staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?,ham
