id,split,uci_row_number,label,text,word_p_spam,word_pred,char_p_spam,char_pred,prediction_source,mean_p_spam,opposite_model_score,word_model_opposes,char_model_opposes,models_agree_opposite,opposite_neighbor_fraction,closest_opposite_id,closest_opposite_label,closest_opposite_similarity,neighbor_signal_opposes,automated_signal_count,neighbor_ids,neighbor_labels,neighbor_similarities
T3239,train,4025,ham,Well. Balls. Time to make calls,0.0868049181663292,ham,0.0575242454400617,ham,5-fold-oof,0.07216458180319545,0.07216458180319545,False,False,False,0.0,,,0.0,False,0,T0943|T0039|T1590|T0271|T3902,ham|ham|ham|ham|ham,0.2842|0.2677|0.2677|0.2677|0.2261
T3240,train,4026,ham,Wat time ü wan today?,0.0151848864725932,ham,0.0194267324225602,ham,5-fold-oof,0.0173058094475767,0.0173058094475767,False,False,False,0.0,,,0.0,False,0,H0553|T3992|H0592|H0525|T3346,ham|ham|ham|ham|ham,0.6303|0.5059|0.4240|0.3920|0.3745
H0787,heldout,4027,ham, &lt;#&gt;  in mca. But not conform.,0.0014361256951437,ham,0.0043934944045541,ham,fit-all-train,0.0029148100498489,0.0029148100498489,False,False,False,0.0,,,0.0,False,0,H0812|H0880|T1211|T4055|T2934,ham|ham|ham|ham|ham,0.3860|0.3190|0.3181|0.3172|0.3158
T3241,train,4028,ham,Oh ok.. Wat's ur email?,0.0201890939555016,ham,0.0168946681647876,ham,5-fold-oof,0.0185418810601446,0.0185418810601446,False,False,False,0.0,,,0.0,False,0,T1122|T0241|T1003|H0158|H0359,ham|ham|ham|ham|ham,0.5065|0.4467|0.4050|0.3569|0.3076
T3242,train,4029,ham,"Yes, princess. Are you going to make me moan?",0.0148389260480278,ham,0.0139145661580012,ham,5-fold-oof,0.014376746103014499,0.014376746103014499,False,False,False,0.0,,,0.0,False,0,T2602|H0317|T2300|T1766|T0722,ham|ham|ham|ham|ham,0.5776|0.3919|0.3727|0.3511|0.3459
T3243,train,4030,ham,Lol its ok I didn't remember til last nite,0.0067426325095151,ham,0.0086090033109438,ham,5-fold-oof,0.0076758179102294505,0.0076758179102294505,False,False,False,0.0,,,0.0,False,0,T1237|T2465|H0481|T2540|T3505,ham|ham|ham|ham|ham,0.4187|0.4090|0.3710|0.3681|0.3536
T3244,train,4031,ham,"[…] anyway, many good evenings to u! s",0.0701090181355819,ham,0.024849544531895,ham,5-fold-oof,0.04747928133373845,0.04747928133373845,False,False,False,0.0,,,0.0,False,0,T2851|T0546|T0669|H0936|T2513,ham|ham|ham|ham|ham,0.3653|0.3364|0.3364|0.3106|0.2811
T3245,train,4032,ham,"Cool, I'll text you in a few",0.0254122467511817,ham,0.054122833408355,ham,5-fold-oof,0.03976754007976835,0.03976754007976835,False,False,False,0.0,,,0.0,False,0,T1976|H0676|T0307|T0274|T2147,ham|ham|ham|ham|ham,0.7353|0.6061|0.5320|0.4698|0.4493
T3246,train,4033,ham,"Sorry vikky, i'm Watching olave mandara movie kano in trishul theatre wit my frnds..",0.0110572616267113,ham,0.008877777064249,ham,5-fold-oof,0.009967519345480149,0.009967519345480149,False,False,False,0.0,,,0.0,False,0,H0539|T1621|T1448|T0877|T1316,ham|ham|ham|ham|ham,0.3430|0.3254|0.2649|0.2647|0.2352
H0788,heldout,4034,ham,I'm very happy for you babe ! Woo hoo party on dude!,0.0439804214173321,ham,0.0185415805887984,ham,fit-all-train,0.03126100100306525,0.03126100100306525,False,False,False,0.0,,,0.0,False,0,T1917|T1947|H0593|T0834|T2217,ham|ham|ham|ham|ham,0.2451|0.2395|0.2361|0.2169|0.2126
H0789,heldout,4035,ham,I am taking you for italian food. How about a pretty dress with no panties? :),0.0263317719412548,ham,0.0210202326676675,ham,fit-all-train,0.023676002304461152,0.023676002304461152,False,False,False,0.0,,,0.0,False,0,T1869|T4044|H0877|T0875|T0432,ham|ham|ham|ham|ham,0.4095|0.2813|0.2572|0.2344|0.2218
T3247,train,4036,ham,Wot u up 2? Thout u were gonna call me!! Txt bak luv K,0.1237576230591842,ham,0.0645973842947496,ham,5-fold-oof,0.0941775036769669,0.0941775036769669,False,False,False,0.0,,,0.0,False,0,T3194|T0427|T3273|T3389|T1630,ham|ham|ham|ham|ham,0.3171|0.2814|0.2537|0.2487|0.2372
T3248,train,4037,spam,YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,0.9134400741768576,spam,0.956795646780948,spam,5-fold-oof,0.9351178604789028,0.06488213952109723,False,False,False,0.0,,,0.0,False,0,T0515|T3913|T1355|H0490|H0992,spam|spam|spam|spam|spam,0.4540|0.4540|0.4319|0.3988|0.3842
T3249,train,4038,ham,How are you holding up?,0.0091760307960382,ham,0.0139025714211554,ham,5-fold-oof,0.0115393011085968,0.0115393011085968,False,False,False,0.0,,,0.0,False,0,T2711|H0603|T2445|H0052|T2347,ham|ham|ham|ham|ham,0.4361|0.3539|0.2751|0.2671|0.2493
H0790,heldout,4039,ham,Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please.... ,0.0161885399550547,ham,0.0163077043304603,ham,fit-all-train,0.0162481221427575,0.0162481221427575,False,False,False,0.0,,,0.0,False,0,T3182|T0294|T0797|H1051|H1039,ham|ham|ham|ham|ham,0.2731|0.2303|0.2188|0.2103|0.2097
T3250,train,4040,ham,Hope you are not scared!,0.0182608374235933,ham,0.015426079952423,ham,5-fold-oof,0.01684345868800815,0.01684345868800815,False,False,False,0.0,,,0.0,False,0,T3888|T3116|T3734|T1553|T3985,ham|ham|ham|ham|ham,0.2938|0.2755|0.2754|0.2754|0.2716
H0791,heldout,4041,ham,I cant pick the phone right now. Pls send a message,0.118573823258511,ham,0.1096342429997099,ham,fit-all-train,0.11410403312911045,0.11410403312911045,False,False,False,0.0,,,0.0,False,0,H0518|H1079|H0791|H0347|H0459,ham|ham|ham|ham|ham,1.0000|1.0000|1.0000|1.0000|1.0000
T3251,train,4042,ham,I'm at home n ready...,0.0083280795657109,ham,0.0030419772701269,ham,5-fold-oof,0.0056850284179189,0.0056850284179189,False,False,False,0.0,,,0.0,False,0,T4089|T0112|T1639|T3116|T4277,ham|ham|ham|ham|ham,0.4485|0.3515|0.3384|0.3381|0.3374
T3252,train,4043,spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,0.918707413123726,spam,0.9628548620709512,spam,5-fold-oof,0.9407811375973385,0.0592188624026615,False,False,False,0.0,,,0.0,False,0,H0014|H0918|H0371|T0583|T4014,spam|spam|spam|spam|spam,0.6882|0.6882|0.6210|0.5830|0.5681
T3253,train,4044,ham,What time do u get out?,0.0253503045710682,ham,0.0155873200013926,ham,5-fold-oof,0.0204688122862304,0.0204688122862304,False,False,False,0.0,,,0.0,False,0,H0093|H0852|T2702|T4154|T0770,ham|ham|ham|ham|ham,0.5216|0.4684|0.3412|0.3393|0.3340
H0792,heldout,4045,ham,I am literally in bed and have been up for like  &lt;#&gt;  hours,0.0164200723230741,ham,0.0079092759062186,ham,fit-all-train,0.01216467411464635,0.01216467411464635,False,False,False,0.0,,,0.0,False,0,H0812|T1383|T4125|T3647|H0282,ham|ham|ham|ham|ham,0.3352|0.3210|0.3086|0.3083|0.3056
T3254,train,4046,ham,"Yes, my reg is  Ciao!",0.0093097126369335,ham,0.0281865032806028,ham,5-fold-oof,0.018748107958768148,0.018748107958768148,False,False,False,0.0,,,0.0,False,0,T2602|T0831|T3242|T3945|T1629,ham|ham|ham|ham|ham,0.2673|0.2449|0.2298|0.2256|0.2122
H0793,heldout,4047,ham,If You mean the website. Yes.,0.0204927012611635,ham,0.0160027519286506,ham,fit-all-train,0.01824772659490705,0.01824772659490705,False,False,False,0.1907928385363349,T0291,spam,0.2969711691443553,False,0,T0205|T0291|T4303|T0750|T2105,ham|spam|ham|ham|ham,0.4469|0.2970|0.2938|0.2828|0.2360
T3255,train,4048,spam,Win a £1000 cash prize or a prize worth £5000,0.8744367587461941,spam,0.9021255057383594,spam,5-fold-oof,0.8882811322422768,0.11171886775772322,False,False,False,0.0,,,0.0,False,0,H0371|H1016|T2904|T0583|T4014,spam|spam|spam|spam|spam,0.3952|0.3731|0.3337|0.3261|0.3177
T3256,train,4049,spam,"Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182",0.8665561358997341,spam,0.966320202370657,spam,5-fold-oof,0.9164381691351955,0.08356183086480451,False,False,False,0.0,,,0.0,False,0,H0632|T2996|H0451|T1780|H0065,spam|spam|spam|spam|spam,0.9289|0.8784|0.7398|0.7365|0.5248
T3257,train,4050,ham,Lol or I could just starve and lose a pound by the end of the day.,0.0792460571017643,ham,0.0656030929656313,ham,5-fold-oof,0.0724245750336978,0.0724245750336978,False,False,False,0.0,,,0.0,False,0,T1735|T0920|T3493|T3733|T2601,ham|ham|ham|ham|ham,0.2072|0.1991|0.1835|0.1826|0.1825
T3258,train,4051,ham,Yeah that's the impression I got,0.0062026042453133,ham,0.0079211581695026,ham,5-fold-oof,0.00706188120740795,0.00706188120740795,False,False,False,0.0,,,0.0,False,0,T2227|H1065|T3331|T1348|H0752,ham|ham|ham|ham|ham,0.2994|0.2936|0.2717|0.2515|0.2360
T3259,train,4052,ham,Ok ok take care. I can understand.,0.0084354923332573,ham,0.0117000611322533,ham,5-fold-oof,0.0100677767327553,0.0100677767327553,False,False,False,0.0,,,0.0,False,0,T2314|T3632|T2434|T2705|T0973,ham|ham|ham|ham|ham,0.4763|0.4332|0.3553|0.3422|0.3287
H0794,heldout,4053,ham,"Motivate Behind every darkness, there is a shining light waiting for you to find it... Behind every best friend, there is always trust and love... BSLVYL",0.0774396109061124,ham,0.022685918786955,ham,fit-all-train,0.0500627648465337,0.0500627648465337,False,False,False,0.0,,,0.0,False,0,T3670|T3644|T1666|T4329|T1279,ham|ham|ham|ham|ham,0.3185|0.2331|0.1906|0.1900|0.1847
H0795,heldout,4054,ham,"Ya ok, then had dinner?",0.0051087105368254,ham,0.009550548676345,ham,fit-all-train,0.0073296296065851994,0.0073296296065851994,False,False,False,0.0,,,0.0,False,0,T1822|H1056|T2735|T0320|H1105,ham|ham|ham|ham|ham,0.5214|0.5048|0.4931|0.4684|0.3271
H0796,heldout,4055,ham,I was slept that time.you there?,0.0100785012754718,ham,0.0058916355193744,ham,fit-all-train,0.0079850683974231,0.0079850683974231,False,False,False,0.0,,,0.0,False,0,T2990|T1880|T4441|T0447|T3541,ham|ham|ham|ham|ham,0.3193|0.2860|0.2621|0.2547|0.2543
T3260,train,4056,ham,dont make ne plans for nxt wknd coz she wants us to come down then ok,0.0166017636375276,ham,0.020361316922618,ham,5-fold-oof,0.0184815402800728,0.0184815402800728,False,False,False,0.0,,,0.0,False,0,T2122|T2330|T1897|H0797|H0910,ham|ham|ham|ham|ham,0.2958|0.2737|0.2737|0.2372|0.2283
T3261,train,4057,ham,When is school starting. Where will you stay. What's the weather like. And the food. Do you have a social support system like friends in the school. All these things are important.,0.0229279531881839,ham,0.0153822254238857,ham,5-fold-oof,0.019155089306034802,0.019155089306034802,False,False,False,0.0,,,0.0,False,0,T4447|T2038|T2988|H0036|H0463,ham|ham|ham|ham|ham,0.2859|0.2375|0.2352|0.2276|0.2205
T3262,train,4058,ham,"Ha ha nan yalrigu heltini..Iyo kothi chikku, u shared many things wit me..so far i didn't told any body and even uttered a word abt u.. If ur trusting me so much how can i tell these to others.. Plz nxt time dont use those words to me..ok, chikku:-);-)B-)",0.0084025998147486,ham,0.0072040776906824,ham,5-fold-oof,0.0078033387527155,0.0078033387527155,False,False,False,0.0,,,0.0,False,0,T0298|T4099|T1686|T2136|H0242,ham|ham|ham|ham|ham,0.3135|0.2432|0.2042|0.2041|0.2039
T3263,train,4059,ham,Noice. Text me when you're here,0.0449810707090648,ham,0.054801135918538,ham,5-fold-oof,0.0498911033138014,0.0498911033138014,False,False,False,0.0,,,0.0,False,0,T0121|T0307|T3286|T0274|T2531,ham|ham|ham|ham|ham,0.6092|0.5127|0.4873|0.4527|0.4321
T3264,train,4060,ham,Hi di is yijue we're meeting at 7 pm at esaplanade tonight.,0.0150963112726211,ham,0.0152934626964311,ham,5-fold-oof,0.0151948869845261,0.0151948869845261,False,False,False,0.0,,,0.0,False,0,T1878|H0274|H0952|T4457|T3903,ham|ham|ham|ham|ham,0.3291|0.3120|0.2908|0.2852|0.2818
T3265,train,4061,spam,Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP,0.8807766374503626,spam,0.9042566856531788,spam,5-fold-oof,0.8925166615517708,0.10748333844822922,False,False,False,0.0,,,0.0,False,0,T1847|T2053|T0115|T1357|H0170,spam|spam|spam|spam|spam,0.9856|0.1997|0.1871|0.1871|0.1732
T3266,train,4062,spam,"This weeks SavaMob member offers are now accessible. Just call 08709501522 for details! SavaMob, POBOX 139, LA3 2WU. Only £1.50/week. SavaMob - offers mobile!",0.7030017034805002,spam,0.793453624398551,spam,5-fold-oof,0.7482276639395256,0.25177233606047444,False,False,False,0.0,,,0.0,False,0,T1680|T1988|T2319|T0648|T0688,spam|spam|spam|spam|spam,0.4153|0.4153|0.3904|0.3904|0.3274
T3267,train,4063,ham,"Aight I've been set free, think you could text me blake's address? It occurs to me I'm not quite as sure what I'm doing as I thought I was",0.0435520064621411,ham,0.0116575883371337,ham,5-fold-oof,0.0276047973996374,0.0276047973996374,False,False,False,0.0,,,0.0,False,0,H0742|T1444|T3340|T3660|T3549,ham|ham|ham|ham|ham,0.4140|0.3367|0.2573|0.2460|0.2343
T3268,train,4064,ham,Hi dear we saw dear. We both are happy. Where you my battery is low,0.0110818146352333,ham,0.0062778396950957,ham,5-fold-oof,0.008679827165164501,0.008679827165164501,False,False,False,0.0,,,0.0,False,0,T2325|T4231|H0813|T0197|T1933,ham|ham|ham|ham|ham,0.5034|0.3342|0.3211|0.3068|0.2963
T3269,train,4065,ham,How are you. Its been ages. How's abj,0.0087954992639853,ham,0.0130225826542087,ham,5-fold-oof,0.010909040959097002,0.010909040959097002,False,False,False,0.0,,,0.0,False,0,T3862|T1312|H1087|T3361|H0865,ham|ham|ham|ham|ham,0.3172|0.2948|0.2773|0.2495|0.2486
T3270,train,4066,ham,Prof: you have passed in all the papers in this sem congrats . . . . Student: Enna kalaachutaarama..!! Prof:???? Gud mrng!,0.0793110429743586,ham,0.0443699737671228,ham,5-fold-oof,0.061840508370740704,0.061840508370740704,False,False,False,0.0,,,0.0,False,0,T0488|H0493|T4402|H1062|H0031,ham|ham|ham|ham|ham,0.1932|0.1783|0.1709|0.1677|0.1669
H0797,heldout,4067,ham,Dont kick coco when he's down,0.0206635083941307,ham,0.0174409122133373,ham,fit-all-train,0.019052210303734,0.019052210303734,False,False,False,0.0,,,0.0,False,0,T1498|T0094|T4013|T3260|T2330,ham|ham|ham|ham|ham,0.2815|0.2689|0.2566|0.2372|0.2080
T3271,train,4068,ham,Fyi I'm gonna call you sporadically starting at like  &lt;#&gt;  bc we are not not doin this shit,0.0164236358494307,ham,0.011801023538566,ham,5-fold-oof,0.014112329693998348,0.014112329693998348,False,False,False,0.0,,,0.0,False,0,T2567|H0812|T3486|T3857|T1886,ham|ham|ham|ham|ham,0.2911|0.2831|0.2770|0.2665|0.2525
H0798,heldout,4069,spam,"You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7 ",0.9324953200247024,spam,0.9856123417734196,spam,fit-all-train,0.959053830899061,0.040946169100938956,False,False,False,0.0,,,0.0,False,0,T2687|T2820|H1044|H0476|T0348,spam|spam|spam|spam|spam,0.6326|0.6214|0.5698|0.5376|0.4678
T3272,train,4070,spam,TBS/PERSOLVO. been chasing us since Sept for£38 definitely not paying now thanks to your information. We will ignore them. Kath. Manchester.,0.1068619375861229,ham,0.0676103210038727,ham,5-fold-oof,0.0872361292949978,0.9127638707050022,True,True,True,1.0,T0525,ham,0.23110443333957076,False,2,T0525|T1765|H0054|H1109|T3112,ham|ham|ham|ham|ham,0.2311|0.2083|0.2015|0.1968|0.1903
T3273,train,4071,ham,Hope youre not having too much fun without me!! see u tomorrow love jess x,0.0074744415327983,ham,0.008614359672698,ham,5-fold-oof,0.00804440060274815,0.00804440060274815,False,False,False,0.0,,,0.0,False,0,H0346|H0822|T3195|T3734|T1553,ham|ham|ham|ham|ham,0.2949|0.2949|0.2878|0.2867|0.2867
H0799,heldout,4072,ham,Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all,0.0483221159441112,ham,0.0335232688333956,ham,fit-all-train,0.0409226923887534,0.0409226923887534,False,False,False,0.0,,,0.0,False,0,T4051|T2695|T1057|T1249|T1550,ham|ham|ham|ham|ham,0.2825|0.2559|0.2547|0.2471|0.2281
H0800,heldout,4073,ham,I've reached home n i bathe liao... U can call me now...,0.0433036771202486,ham,0.0083656643870244,ham,fit-all-train,0.0258346707536365,0.0258346707536365,False,False,False,0.0,,,0.0,False,0,H0200|H0011|H0838|T1825|T3444,ham|ham|ham|ham|ham,0.5638|0.5082|0.4940|0.4691|0.4636
H0801,heldout,4074,spam,Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821,0.5367876659597505,spam,0.482847908368184,ham,fit-all-train,0.5098177871639672,0.4901822128360328,False,True,False,0.16545510301538363,T0083,ham,0.23379736812632934,False,1,T0374|T2420|T1429|T0083|H0425,spam|spam|spam|ham|spam,0.3364|0.3364|0.3364|0.2338|0.1699
T3274,train,4075,ham,Was the actual exam harder than NBME,0.0252998375536561,ham,0.0287094508325048,ham,5-fold-oof,0.02700464419308045,0.02700464419308045,False,False,False,0.0,,,0.0,False,0,T1118|T0186|T4184|T1130|H0174,ham|ham|ham|ham|ham,0.2777|0.2651|0.2625|0.2358|0.2297
T3275,train,4076,ham,A lot of this sickness thing going round. Take it easy. Hope u feel better soon. Lol,0.011120361578355,ham,0.0083055645845064,ham,5-fold-oof,0.0097129630814307,0.0097129630814307,False,False,False,0.0,,,0.0,False,0,T2866|T3587|H0876|T4320|T0693,ham|ham|ham|ham|ham,0.2695|0.2610|0.2314|0.2309|0.2030
T3276,train,4077,ham,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U",0.0632371216571409,ham,0.0826478334790697,ham,5-fold-oof,0.0729424775681053,0.0729424775681053,False,False,False,0.0,,,0.0,False,0,T0672|H0692|T1713|H0607|T4297,ham|ham|ham|ham|ham,0.1285|0.1172|0.1144|0.1126|0.1067
T3277,train,4078,spam,87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077,0.8794511691131549,spam,0.8680819141940664,spam,5-fold-oof,0.8737665416536107,0.12623345834638933,False,False,False,0.0,,,0.0,False,0,T0020|T0346|T1729|T2281|T0226,spam|spam|spam|spam|spam,0.3284|0.2104|0.2101|0.2082|0.2023
T3278,train,4079,ham,Hey sathya till now we dint meet not even a single time then how can i saw the situation sathya.,0.011057527171949,ham,0.0108039612488364,ham,5-fold-oof,0.010930744210392699,0.010930744210392699,False,False,False,0.0,,,0.0,False,0,T0228|H0653|T0053|T0250|T3344,ham|ham|ham|ham|ham,0.2302|0.2248|0.2232|0.2206|0.2142
T3279,train,4080,ham,Gam gone after outstanding innings.,0.0389785356763893,ham,0.0272064980066921,ham,5-fold-oof,0.0330925168415407,0.0330925168415407,False,False,False,0.0,,,0.0,False,0,T0207|T0731|H0887|H0405|T2992,ham|ham|ham|ham|ham,0.3598|0.2645|0.2610|0.2466|0.2252
T3280,train,4081,ham,O i played smash bros  &lt;#&gt;  religiously.,0.0064017564183207,ham,0.0152256902451145,ham,5-fold-oof,0.0108137233317176,0.0108137233317176,False,False,False,0.0,,,0.0,False,0,H0812|T1211|H0880|T4055|T2934,ham|ham|ham|ham|ham,0.3169|0.2669|0.2667|0.2656|0.2649
T3281,train,4082,ham,"Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise  &lt;#&gt;  from my dad. He however said he would make the rest available by mid feb. This amount is still quite short and i was hoping you would help. Do have a good day. Abiola",0.0067680490699958,ham,0.0071935068406191,ham,5-fold-oof,0.00698077795530745,0.00698077795530745,False,False,False,0.0,,,0.0,False,0,H0608|H0888|T1906|T2477|T0679,ham|ham|ham|ham|ham,0.3083|0.3044|0.3001|0.2592|0.2591
H0802,heldout,4083,ham,Hurry home. Soup is DONE!,0.0216635997967114,ham,0.0179208046276044,ham,fit-all-train,0.0197922022121579,0.0197922022121579,False,False,False,0.0,,,0.0,False,0,H0719|T0112|T2635|T2852|T3406,ham|ham|ham|ham|ham,0.3541|0.3488|0.2611|0.2339|0.2339
T3282,train,4084,ham,No no. I will check all rooms befor activities,0.0376433848183692,ham,0.0479914267557366,ham,5-fold-oof,0.0428174057870529,0.0428174057870529,False,False,False,0.0,,,0.0,False,0,T3234|T3349|T0825|T1909|T2920,ham|ham|ham|ham|ham,0.2469|0.2428|0.2218|0.1826|0.1665
T3283,train,4085,ham,"Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you.",0.0184459600880546,ham,0.0141812894577701,ham,5-fold-oof,0.01631362477291235,0.01631362477291235,False,False,False,0.0,,,0.0,False,0,T4398|H0211|H0104|T2148|T1981,ham|ham|ham|ham|ham,0.3499|0.3153|0.3093|0.2889|0.2673
T3284,train,4086,ham,Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...,0.0153586621757912,ham,0.0099640030217765,ham,5-fold-oof,0.01266133259878385,0.01266133259878385,False,False,False,0.0,,,0.0,False,0,T3863|T3587|T1155|H0567|T2542,ham|ham|ham|ham|ham,0.3082|0.2092|0.1977|0.1972|0.1964
T3285,train,4087,spam,"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP.",0.9090352400569472,spam,0.9621155228824444,spam,5-fold-oof,0.9355753814696959,0.06442461853030412,False,False,False,0.0,,,0.0,False,0,H0044|T0550|T3233|T3202|T3168,spam|spam|spam|spam|spam,0.3384|0.2950|0.2948|0.2364|0.2343
T3286,train,4088,ham,Lemme know when you're here,0.0136526505548079,ham,0.0073032062383677,ham,5-fold-oof,0.0104779283965878,0.0104779283965878,False,False,False,0.0,,,0.0,False,0,T0214|T3753|T0771|T2438|T3263,ham|ham|ham|ham|ham,0.7415|0.6457|0.5970|0.4960|0.4873
T3287,train,4089,spam,PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04,0.9045503864217014,spam,0.915081066860782,spam,5-fold-oof,0.9098157266412417,0.09018427335875834,False,False,False,0.0,,,0.0,False,0,T0530|T3878|T4189|H0110|T4026,spam|spam|spam|spam|spam,0.9518|0.8337|0.8331|0.8267|0.8067
T3288,train,4090,ham,He needs to stop going to bed and make with the fucking dealing,0.0826796935822665,ham,0.0537146010567106,ham,5-fold-oof,0.06819714731948855,0.06819714731948855,False,False,False,0.0,,,0.0,False,0,T3296|T0796|T3706|T1071|T0361,ham|ham|ham|ham|ham,0.2988|0.2707|0.2392|0.2251|0.2247
T3289,train,4091,ham,"How are you, my Love ? Are you with your brother ? Time to talk english with him ? *grins* Say : Hey Muhommad, Penny says hello from across the sea",0.0271121487819892,ham,0.0365294475244794,ham,5-fold-oof,0.0318207981532343,0.0318207981532343,False,False,False,0.0,,,0.0,False,0,T1746|H0293|T1095|T1887|T3319,ham|ham|ham|ham|ham,0.3138|0.2903|0.2524|0.2494|0.2493
T3290,train,4092,spam,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now,0.964061889752411,spam,0.9948961042902948,spam,5-fold-oof,0.9794789970213529,0.020521002978647118,False,False,False,0.0,,,0.0,False,0,T3218|T0218|H0738|T3509|T3727,spam|spam|spam|spam|spam,0.9420|0.7076|0.7027|0.6356|0.6337
T3291,train,4093,ham,"Hey doc pls I want to get nice t shirt for my hubby nice fiting ones my budget is  &lt;#&gt; k help pls I will load d card abi hw,keep me posted luv. 2 mj",0.0152875140794179,ham,0.0200398943273448,ham,5-fold-oof,0.01766370420338135,0.01766370420338135,False,False,False,0.0,,,0.0,False,0,H1064|T2567|H0753|H0812|T2468,ham|ham|ham|ham|ham,0.2780|0.2165|0.2136|0.2107|0.2047
T3292,train,4094,ham,I remain unconvinced that this isn't an elaborate test of my willpower,0.0254540668520232,ham,0.0354666396930203,ham,5-fold-oof,0.03046035327252175,0.03046035327252175,False,False,False,0.0,,,0.0,False,0,T2074|T3541|T1094|H0003|T0092,ham|ham|ham|ham|ham,0.2427|0.2342|0.2031|0.1860|0.1775
T3293,train,4095,ham,"""Life is nothing wen v get everything"". But ""life is everything wen v miss something "". Real value of people wil be realized only in their absence.... gud mrng",0.0199873051877345,ham,0.0138044842988484,ham,5-fold-oof,0.01689589474329145,0.01689589474329145,False,False,False,0.0,,,0.0,False,0,T4329|T1200|T1343|T3817|T1202,ham|ham|ham|ham|ham,0.3104|0.2323|0.2269|0.2179|0.2166
T3294,train,4096,ham,how are you? I miss you!,0.0104996659719827,ham,0.0209377840125501,ham,5-fold-oof,0.0157187249922664,0.0157187249922664,False,False,False,0.0,,,0.0,False,0,T0487|T4262|T2851|H0216|H0219,ham|ham|ham|ham|ham,0.4650|0.4349|0.4063|0.3434|0.3434
T3295,train,4097,ham,I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy,0.014124215055119,ham,0.0117228416278174,ham,5-fold-oof,0.012923528341468201,0.012923528341468201,False,False,False,0.0,,,0.0,False,0,T3801|T1130|T4228|T0875|H0884,ham|ham|ham|ham|ham,0.3418|0.2259|0.2129|0.2101|0.2068
H0803,heldout,4098,ham,"Hey , is * rite u put »10 evey mnth is that all?",0.0299551344551617,ham,0.0160556146570074,ham,fit-all-train,0.02300537455608455,0.02300537455608455,False,False,False,0.0,,,0.0,False,0,T0152|T1840|T1446|T2318|T2337,ham|ham|ham|ham|ham,0.2271|0.2253|0.1873|0.1804|0.1789
T3296,train,4099,ham,i am going to bed now prin,0.0408336698867508,ham,0.02911633574676,ham,5-fold-oof,0.034975002816755404,0.034975002816755404,False,False,False,0.0,,,0.0,False,0,T3288|T4138|T3049|T1318|T3242,ham|ham|ham|ham|ham,0.2988|0.2973|0.2950|0.2709|0.2692
T3297,train,4100,ham,I think just yourself …Thanks and see you tomo,0.0273110094367769,ham,0.0358839509091151,ham,5-fold-oof,0.031597480172946,0.031597480172946,False,False,False,0.0,,,0.0,False,0,T1593|T2690|T0137|T2636|T1165,ham|ham|ham|ham|ham,0.2863|0.2853|0.2824|0.2760|0.2569
T3298,train,4101,ham,If u dun drive then how i go 2 sch.,0.010489252360794,ham,0.0087926049782393,ham,5-fold-oof,0.00964092866951665,0.00964092866951665,False,False,False,0.0,,,0.0,False,0,T0857|T3529|T0716|T2426|T1543,ham|ham|ham|ham|ham,0.5092|0.3219|0.2939|0.2786|0.2681
T3299,train,4102,ham,I not at home now lei...,0.0171385750214388,ham,0.0061133911428483,ham,5-fold-oof,0.011625983082143548,0.011625983082143548,False,False,False,0.0,,,0.0,False,0,T4454|T4054|H0337|T1331|H0851,ham|ham|ham|ham|ham,0.6218|0.4662|0.4219|0.4059|0.3858
